subscription_id,user_id,full_name,gender,birth_date,age_years,state,city,region,monthly_income,signup_date,plan_id,start_date,end_date,status,is_active,is_churned,total_revenue,num_payments,first_payment_date,last_payment_date,duration_days,duration_months,ltv,mrr
S0218,218,Eduarda Ribeiro,F,1976-02-04,48.90622861054072,SP,São Paulo,Sudeste,11140.53,2020-08-04,2,2023-02-24,2024-12-31,active,true,false,1147.6999999999998,23,2023-02-24,2024-12-15,676,22.533333333333335,1147.6999999999998,50.93343195266271
S0219,219,Carla Santos,F,1987-11-05,37.15537303216975,SC,Florianópolis,Sul,5256.68,2021-10-15,1,2023-10-19,2024-12-31,active,true,false,448.4999999999999,15,2023-10-19,2024-12-12,439,14.633333333333333,448.4999999999999,30.649202733485186
S0220,220,Helena Ferreira,F,2014-07-06,10.48870636550308,PR,Curitiba,Sul,2200.5,2021-09-22,4,2022-08-10,2024-12-31,active,true,false,1199.6999999999998,3,2022-08-10,2024-08-09,874,29.133333333333333,1199.6999999999998,41.179633867276884
S0221,221,Paula Lima,M,1997-02-12,27.88227241615332,BA,Salvador,Nordeste,8196.41,2020-01-22,4,2022-03-24,2024-12-31,active,true,false,1199.6999999999998,3,2022-03-24,2024-03-23,1013,33.766666666666666,1199.6999999999998,35.52912142152023
S0222,222,Eduarda Silva,M,1970-06-16,54.54346338124572,SP,São Paulo,Sudeste,2248.78,2020-04-11,4,2022-07-02,2024-12-31,active,true,false,1199.6999999999998,3,2022-07-02,2024-07-01,913,30.433333333333334,1199.6999999999998,39.42059145673603
S0223,223,Luiz Costa,F,1978-09-09,46.31074606433949,RS,Porto Alegre,Sul,2964.9,2021-10-13,2,2022-04-16,2024-12-09,cancelled,false,true,1646.7000000000007,33,2022-04-16,2024-12-01,968,32.266666666666666,1646.7000000000007,51.034090909090935
S0224,224,Karina Gomes,F,1997-09-17,27.288158795345655,BA,Salvador,Nordeste,1520.64,2021-02-18,4,2022-10-17,2024-12-31,active,true,false,1199.6999999999998,3,2022-10-17,2024-10-16,806,26.866666666666667,1199.6999999999998,44.653846153846146
S0225,225,Paula Souza,F,1980-07-04,44.492813141683776,DF,Brasília,Centro-Oeste,2250.38,2021-03-10,3,2023-02-13,2024-12-31,active,true,false,1039.2,8,2023-02-13,2024-11-04,687,22.9,1039.2,45.37991266375546
S0226,226,Bruno Ferreira,M,2010-06-22,14.52703627652293,MG,Belo Horizonte,Sudeste,5978.68,2020-03-31,2,2022-09-18,2023-11-18,cancelled,false,true,748.4999999999998,15,2022-09-18,2023-11-12,426,14.2,748.4999999999998,52.711267605633786
S0227,227,Carla Rocha,M,1983-01-17,41.95482546201232,PE,Recife,Nordeste,9679.1,2021-05-30,3,2022-01-31,2024-12-31,active,true,false,1558.8000000000004,12,2022-01-31,2024-10-17,1065,35.5,1558.8000000000004,43.90985915492959
S0228,228,Bruno Carvalho,F,2010-06-10,14.559890485968515,PE,Recife,Nordeste,2552.14,2021-06-08,2,2022-10-08,2024-04-06,cancelled,false,true,948.0999999999997,19,2022-10-08,2024-03-31,546,18.2,948.0999999999997,52.09340659340658
S0229,229,Vitória Gomes,F,2017-01-15,7.958932238193018,RJ,Rio de Janeiro,Sudeste,9315.53,2020-04-24,1,2023-10-12,2024-10-17,cancelled,false,true,388.69999999999993,13,2023-10-12,2024-10-06,371,12.366666666666667,388.69999999999993,31.43126684636118
S0230,230,Bruno Silva,M,2011-09-04,13.325119780971937,SP,São Paulo,Sudeste,2139.98,2020-09-30,1,2022-02-13,2023-04-20,cancelled,false,true,448.4999999999999,15,2022-02-13,2023-04-09,431,14.366666666666667,448.4999999999999,31.218097447795813
S0231,231,Diego Araújo,F,1975-06-15,49.54688569472964,RJ,Rio de Janeiro,Sudeste,8356.54,2021-12-06,2,2022-12-09,2023-10-24,cancelled,false,true,548.8999999999999,11,2022-12-09,2023-10-05,319,10.633333333333333,548.8999999999999,51.620689655172406
S0232,232,Bruno Rodrigues,F,2001-06-20,23.531827515400412,PR,Curitiba,Sul,2167.0,2020-03-03,2,2023-03-11,2024-01-21,cancelled,false,true,548.8999999999999,11,2023-03-11,2024-01-05,316,10.533333333333333,548.8999999999999,52.11075949367088
S0233,233,Igor Oliveira,M,2001-12-29,23.006160164271048,AM,Manaus,Norte,3147.46,2021-09-18,1,2024-08-12,2024-12-31,active,true,false,149.5,5,2024-08-12,2024-12-10,141,4.7,149.5,31.80851063829787
S0234,234,Rafael Lima,M,1998-05-24,26.60643394934976,SP,São Paulo,Sudeste,2390.86,2021-03-15,1,2023-10-27,2024-04-06,cancelled,false,true,179.4,6,2023-10-27,2024-03-25,162,5.4,179.4,33.22222222222222
S0235,235,Sabrina Rodrigues,M,1984-12-01,40.082135523613964,BA,Salvador,Nordeste,4291.1,2020-02-10,4,2024-02-18,2024-12-31,active,true,false,399.9,1,2024-02-18,2024-02-18,317,10.566666666666666,399.9,37.845425867507885
S0236,236,Rafael Costa,F,2014-03-12,10.806297056810404,CE,Fortaleza,Nordeste,4955.79,2020-01-24,1,2022-10-31,2024-07-02,cancelled,false,true,627.8999999999997,21,2022-10-31,2024-06-22,610,20.333333333333332,627.8999999999997,30.880327868852447
S0237,237,Igor Costa,F,1983-09-28,41.25941136208077,SP,São Paulo,Sudeste,4570.08,2021-01-30,2,2022-05-27,2024-07-20,cancelled,false,true,1347.3000000000002,27,2022-05-27,2024-07-15,785,26.166666666666668,1347.3000000000002,51.4891719745223
S0238,238,Sabrina Martins,M,2010-09-01,14.33264887063655,RJ,Rio de Janeiro,Sudeste,2536.44,2020-06-01,3,2023-01-05,2023-04-15,cancelled,false,true,259.8,2,2023-01-05,2023-04-05,100,3.3333333333333335,259.8,77.94
S0239,239,João Costa,M,2003-01-26,21.930184804928132,SP,São Paulo,Sudeste,2117.69,2020-05-11,2,2022-10-13,2022-10-26,cancelled,false,true,49.9,1,2022-10-13,2022-10-13,13,0.43333333333333335,49.9,115.15384615384615
S0240,240,Luiz Silva,M,1999-01-24,25.935660506502394,DF,Brasília,Centro-Oeste,7378.13,2020-11-22,1,2024-07-12,2024-12-31,active,true,false,179.4,6,2024-07-12,2024-12-09,172,5.733333333333333,179.4,31.290697674418606
S0241,241,Eduarda Ferreira,M,1971-03-06,53.82340862422998,CE,Fortaleza,Nordeste,8140.73,2020-07-30,2,2022-04-27,2023-08-09,cancelled,false,true,798.3999999999997,16,2022-04-27,2023-07-21,469,15.633333333333333,798.3999999999997,51.07036247334754
S0242,242,Vitória Pereira,M,1984-10-06,40.23545516769336,ES,Vitória,Sudeste,13353.16,2020-06-30,3,2022-08-15,2024-12-31,active,true,false,1299.0000000000002,10,2022-08-15,2024-11-02,869,28.966666666666665,1299.0000000000002,44.84464902186422
S0243,243,Eduarda Santos,M,1966-03-20,58.784394250513344,DF,Brasília,Centro-Oeste,5035.93,2020-05-18,2,2023-01-05,2024-12-31,active,true,false,1247.5,25,2023-01-05,2024-12-25,726,24.2,1247.5,51.549586776859506
S0244,244,Rafael Almeida,F,1970-06-17,54.54072553045859,SC,Florianópolis,Sul,8229.33,2020-03-21,4,2024-02-16,2024-12-31,active,true,false,399.9,1,2024-02-16,2024-02-16,319,10.633333333333333,399.9,37.608150470219435
S0245,245,Gabriel Costa,M,2017-11-25,7.099247091033539,PE,Recife,Nordeste,9069.52,2021-01-10,3,2022-01-15,2024-04-13,cancelled,false,true,1299.0000000000002,10,2022-01-15,2024-04-04,819,27.3,1299.0000000000002,47.58241758241759
S0246,246,Ana Santos,F,2021-01-04,3.9890485968514717,RJ,Rio de Janeiro,Sudeste,2451.48,2021-07-31,2,2023-03-16,2024-10-17,cancelled,false,true,997.9999999999997,20,2023-03-16,2024-10-06,581,19.366666666666667,997.9999999999997,51.531841652323564
S0247,247,Carla Silva,M,1993-10-29,31.173169062286107,CE,Fortaleza,Nordeste,1798.72,2021-03-30,4,2023-07-31,2024-12-31,active,true,false,799.8,2,2023-07-31,2024-07-30,519,17.3,799.8,46.23121387283236
S0248,248,Eduarda Ribeiro,M,1997-07-28,27.42778918548939,SP,São Paulo,Sudeste,4979.27,2020-09-07,1,2024-09-28,2024-10-06,cancelled,false,true,29.9,1,2024-09-28,2024-09-28,8,0.26666666666666666,29.9,112.125
S0249,249,Diego Ferreira,F,2016-10-10,8.224503764544833,PA,Belém,Norte,11494.61,2020-05-27,3,2024-01-25,2024-12-31,active,true,false,519.6,4,2024-01-25,2024-10-21,341,11.366666666666667,519.6,45.712609970674485
S0250,250,Bruno Lima,M,1971-06-19,53.53593429158111,AM,Manaus,Norte,11410.54,2021-09-01,1,2023-01-23,2024-05-01,cancelled,false,true,478.39999999999986,16,2023-01-23,2024-04-17,464,15.466666666666667,478.39999999999986,30.931034482758612
S0251,251,Diego Rocha,F,1981-05-30,43.58932238193019,RJ,Rio de Janeiro,Sudeste,1864.42,2021-05-29,4,2024-03-02,2024-12-31,active,true,false,399.9,1,2024-03-02,2024-03-02,304,10.133333333333333,399.9,39.463815789473685
S0252,252,Eduarda Silva,M,2007-11-19,17.117043121149898,RJ,Rio de Janeiro,Sudeste,5276.96,2021-11-15,1,2023-08-22,2024-05-06,cancelled,false,true,269.1,9,2023-08-22,2024-04-18,258,8.6,269.1,31.29069767441861
S0253,253,Eduarda Martins,M,1986-09-20,38.280629705681044,GO,Goiânia,Centro-Oeste,2622.71,2020-03-11,3,2024-02-03,2024-12-31,active,true,false,519.6,4,2024-02-03,2024-10-30,332,11.066666666666666,519.6,46.95180722891567
S0254,254,Thiago Carvalho,F,2013-02-22,11.854893908282,PE,Recife,Nordeste,1527.88,2020-04-27,4,2023-09-12,2024-12-31,active,true,false,799.8,2,2023-09-12,2024-09-11,476,15.866666666666667,799.8,50.40756302521008
S0255,255,Luiz Ribeiro,M,2014-08-18,10.3709787816564,PA,Belém,Norte,2470.96,2020-01-17,4,2022-03-23,2024-12-31,active,true,false,1199.6999999999998,3,2022-03-23,2024-03-22,1014,33.8,1199.6999999999998,35.494082840236686
S0256,256,Igor Oliveira,F,2015-07-25,9.437371663244353,SC,Florianópolis,Sul,5908.87,2021-10-03,4,2024-05-27,2024-12-31,active,true,false,399.9,1,2024-05-27,2024-05-27,218,7.266666666666667,399.9,55.032110091743114
S0257,257,Igor Carvalho,F,1981-11-06,43.15126625598905,DF,Brasília,Centro-Oeste,1832.84,2020-06-25,3,2023-02-23,2023-09-11,cancelled,false,true,389.70000000000005,3,2023-02-23,2023-08-22,200,6.666666666666667,389.70000000000005,58.455000000000005
S0258,258,Helena Lima,M,1996-12-03,28.076659822039698,BA,Salvador,Nordeste,11068.66,2020-03-01,4,2024-08-25,2024-12-31,active,true,false,399.9,1,2024-08-25,2024-08-25,128,4.266666666666667,399.9,93.7265625
S0259,259,Felipe Carvalho,M,1990-06-13,34.55167693360712,CE,Fortaleza,Nordeste,2677.55,2020-04-08,1,2022-11-07,2024-12-31,active,true,false,807.2999999999996,27,2022-11-07,2024-12-26,785,26.166666666666668,807.2999999999996,30.852229299363042
S0260,260,Eduarda Gomes,F,2008-01-12,16.969199178644764,PR,Curitiba,Sul,10669.76,2020-11-30,1,2024-04-21,2024-12-31,active,true,false,269.1,9,2024-04-21,2024-12-17,254,8.466666666666667,269.1,31.783464566929137
S0261,261,João Araújo,M,1998-07-16,26.46132785763176,MG,Belo Horizonte,Sudeste,1686.69,2020-08-18,4,2024-10-01,2024-12-31,active,true,false,399.9,1,2024-10-01,2024-10-01,91,3.033333333333333,399.9,131.83516483516485
S0262,262,João Silva,M,2021-06-16,3.542778918548939,PR,Curitiba,Sul,2177.68,2021-11-15,4,2023-08-07,2024-12-31,active,true,false,799.8,2,2023-08-07,2024-08-06,512,17.066666666666666,799.8,46.86328125
S0263,263,Carla Ribeiro,F,1981-09-05,43.32101300479124,SP,São Paulo,Sudeste,2833.82,2020-08-16,3,2023-10-04,2024-12-31,active,true,false,779.4,6,2023-10-04,2024-12-27,454,15.133333333333333,779.4,51.502202643171806
S0264,264,Ana Santos,M,1977-06-16,47.54277891854894,PR,Curitiba,Sul,7854.0,2020-05-03,4,2023-11-15,2024-12-31,active,true,false,799.8,2,2023-11-15,2024-11-14,412,13.733333333333333,799.8,58.237864077669904
S0265,265,Luiz Santos,M,1975-08-14,49.38261464750171,GO,Goiânia,Centro-Oeste,5609.04,2020-12-03,4,2023-02-27,2023-03-06,cancelled,false,true,399.9,1,2023-02-27,2023-02-27,7,0.23333333333333334,399.9,1713.8571428571427
S0266,266,Helena Oliveira,F,2013-01-13,11.964407939767282,SP,São Paulo,Sudeste,3136.41,2021-09-06,3,2024-04-11,2024-10-26,cancelled,false,true,389.70000000000005,3,2024-04-11,2024-10-08,198,6.6,389.70000000000005,59.045454545454554
S0267,267,Felipe Santos,M,1985-11-08,39.14579055441479,PA,Belém,Norte,8659.72,2020-04-07,4,2023-08-02,2023-08-13,cancelled,false,true,399.9,1,2023-08-02,2023-08-02,11,0.36666666666666664,399.9,1090.6363636363637
S0268,268,Karina Costa,M,1975-07-21,49.44832306639288,RS,Porto Alegre,Sul,7119.44,2020-10-23,3,2023-01-22,2024-12-31,active,true,false,1039.2,8,2023-01-22,2024-10-13,709,23.633333333333333,1039.2,43.97179125528914
S0269,269,Igor Lima,F,2010-08-03,14.412046543463381,BA,Salvador,Nordeste,1633.81,2021-09-05,1,2023-03-01,2024-12-31,active,true,false,687.6999999999997,23,2023-03-01,2024-12-20,671,22.366666666666667,687.6999999999997,30.74664679582711
S0270,270,Otávio Rodrigues,M,1997-01-25,27.9315537303217,PE,Recife,Nordeste,10995.63,2021-01-04,3,2023-05-20,2024-12-31,active,true,false,909.3,7,2023-05-20,2024-11-10,591,19.7,909.3,46.15736040609137
S0271,271,Igor Pereira,M,2012-01-02,12.996577686516085,DF,Brasília,Centro-Oeste,2171.29,2020-11-15,2,2023-08-18,2023-10-28,cancelled,false,true,149.7,3,2023-08-18,2023-10-17,71,2.3666666666666667,149.7,63.25352112676056
S0272,272,João Oliveira,F,1987-10-09,37.229295003422315,PR,Curitiba,Sul,4104.0,2021-08-12,3,2024-01-09,2024-12-31,active,true,false,519.6,4,2024-01-09,2024-10-05,357,11.9,519.6,43.66386554621849
S0273,273,Igor Ferreira,M,1978-04-05,46.74058863791923,PE,Recife,Nordeste,5867.24,2021-01-04,1,2023-08-08,2024-12-31,active,true,false,538.1999999999998,18,2023-08-08,2024-12-30,511,17.033333333333335,538.1999999999998,31.596868884540104
S0274,274,Diego Ribeiro,F,1999-11-22,25.1088295687885,CE,Fortaleza,Nordeste,3734.03,2021-05-01,1,2023-03-05,2024-06-13,cancelled,false,true,478.39999999999986,16,2023-03-05,2024-05-28,466,15.533333333333333,478.39999999999986,30.798283261802567
S0275,275,Igor Gomes,M,1973-01-12,51.96714579055441,MG,Belo Horizonte,Sudeste,1620.39,2020-01-27,2,2023-12-30,2024-12-31,active,true,false,648.6999999999998,13,2023-12-30,2024-12-24,367,12.233333333333333,648.6999999999998,53.02724795640326
S0276,276,Gabriel Carvalho,M,1991-09-05,33.322381930184804,DF,Brasília,Centro-Oeste,1535.99,2021-04-24,4,2023-12-04,2024-12-31,active,true,false,799.8,2,2023-12-04,2024-12-03,393,13.1,799.8,61.05343511450381
S0277,277,Felipe Costa,F,2009-06-27,15.512662559890487,PR,Curitiba,Sul,4967.75,2021-01-30,2,2022-07-07,2024-01-05,cancelled,false,true,948.0999999999997,19,2022-07-07,2023-12-29,547,18.233333333333334,948.0999999999997,51.99817184643508
S0278,278,Diego Costa,F,1994-06-29,30.507871321013006,RJ,Rio de Janeiro,Sudeste,4947.34,2020-06-12,3,2023-12-18,2024-12-31,active,true,false,649.5,5,2023-12-18,2024-12-12,379,12.633333333333333,649.5,51.41160949868074
S0279,279,Vitória Araújo,M,2007-09-27,17.2621492128679,SC,Florianópolis,Sul,4216.29,2020-08-09,4,2023-03-03,2024-12-31,active,true,false,799.8,2,2023-03-03,2024-03-02,669,22.3,799.8,35.865470852017935
S0280,280,Paula Carvalho,M,2019-10-31,5.169062286105407,ES,Vitória,Sudeste,1948.56,2021-11-04,1,2022-07-27,2023-07-30,cancelled,false,true,388.69999999999993,13,2022-07-27,2023-07-22,368,12.266666666666667,388.69999999999993,31.687499999999993
S0281,281,Karina Silva,M,2007-03-25,17.77138945927447,DF,Brasília,Centro-Oeste,2337.34,2021-12-14,2,2022-04-10,2023-12-12,cancelled,false,true,1047.8999999999996,21,2022-04-10,2023-12-01,611,20.366666666666667,1047.8999999999996,51.45171849427167
S0282,282,Sabrina Oliveira,M,2022-01-22,2.940451745379877,PA,Belém,Norte,5554.53,2021-08-27,1,2023-02-09,2024-12-31,active,true,false,717.5999999999997,24,2023-02-09,2024-12-30,691,23.033333333333335,717.5999999999997,31.15484804630968
S0283,283,Rafael Araújo,M,2020-07-16,4.459958932238193,CE,Fortaleza,Nordeste,6043.62,2021-08-21,1,2022-12-26,2023-02-02,cancelled,false,true,59.8,2,2022-12-26,2023-01-25,38,1.2666666666666666,59.8,47.21052631578947
S0284,284,Helena Martins,F,1997-04-09,27.72895277207392,RJ,Rio de Janeiro,Sudeste,1713.21,2020-07-04,3,2022-10-04,2024-12-31,active,true,false,1299.0000000000002,10,2022-10-04,2024-12-22,819,27.3,1299.0000000000002,47.58241758241759
S0285,285,Rafael Rocha,M,2021-08-15,3.378507871321013,ES,Vitória,Sudeste,1910.63,2021-04-07,3,2023-02-09,2023-05-22,cancelled,false,true,259.8,2,2023-02-09,2023-05-10,102,3.4,259.8,76.41176470588236
S0286,286,Igor Araújo,F,1976-04-04,48.7419575633128,SP,São Paulo,Sudeste,2074.88,2021-06-16,4,2023-10-12,2024-12-31,active,true,false,799.8,2,2023-10-12,2024-10-11,446,14.866666666666667,799.8,53.7982062780269
S0287,287,Sabrina Souza,M,1974-03-07,50.81998631074607,MG,Belo Horizonte,Sudeste,5411.57,2020-03-05,3,2024-05-22,2024-12-31,active,true,false,389.70000000000005,3,2024-05-22,2024-11-18,223,7.433333333333334,389.70000000000005,52.42600896860987
S0288,288,Thiago Araújo,M,1987-06-03,37.57973990417522,GO,Goiânia,Centro-Oeste,7069.58,2020-07-03,2,2022-02-15,2022-10-23,cancelled,false,true,449.0999999999999,9,2022-02-15,2022-10-13,250,8.333333333333334,449.0999999999999,53.89199999999999
S0289,289,Eduarda Pereira,F,2001-09-18,23.28542094455852,CE,Fortaleza,Nordeste,2461.88,2020-09-14,2,2023-09-27,2024-06-13,cancelled,false,true,449.0999999999999,9,2023-09-27,2024-05-24,260,8.666666666666666,449.0999999999999,51.819230769230764
S0290,290,Mariana Costa,M,2017-04-06,7.737166324435318,DF,Brasília,Centro-Oeste,7769.78,2020-07-12,1,2022-03-09,2022-12-15,cancelled,false,true,299.0,10,2022-03-09,2022-12-04,281,9.366666666666667,299.0,31.92170818505338
S0291,291,Paula Martins,F,1971-01-11,53.97125256673511,RS,Porto Alegre,Sul,2363.42,2020-07-05,3,2024-05-07,2024-08-19,cancelled,false,true,259.8,2,2024-05-07,2024-08-05,104,3.466666666666667,259.8,74.9423076923077
S0292,292,Rafael Martins,M,1971-08-05,53.4072553045859,DF,Brasília,Centro-Oeste,4612.16,2020-11-16,1,2022-06-21,2022-07-29,cancelled,false,true,59.8,2,2022-06-21,2022-07-21,38,1.2666666666666666,59.8,47.21052631578947
S0293,293,Gabriel Gomes,M,2004-02-28,20.840520191649556,SP,São Paulo,Sudeste,1779.69,2020-04-11,4,2022-11-01,2024-12-31,active,true,false,1199.6999999999998,3,2022-11-01,2024-10-31,791,26.366666666666667,1199.6999999999998,45.50063211125157
S0294,294,Rafael Ribeiro,F,1992-10-04,32.24093086926762,PR,Curitiba,Sul,5631.2,2020-12-18,3,2022-01-15,2024-07-16,cancelled,false,true,1428.9000000000003,11,2022-01-15,2024-07-03,913,30.433333333333334,1428.9000000000003,46.951807228915676
S0295,295,Eduarda Costa,M,2006-02-27,18.84188911704312,PR,Curitiba,Sul,2954.99,2020-11-15,3,2022-09-17,2022-12-23,cancelled,false,true,259.8,2,2022-09-17,2022-12-16,97,3.2333333333333334,259.8,80.35051546391753
S0296,296,Paula Rodrigues,M,1970-10-07,54.234086242299796,PR,Curitiba,Sul,2962.58,2020-06-14,3,2023-07-23,2024-12-31,active,true,false,779.4,6,2023-07-23,2024-10-15,527,17.566666666666666,779.4,44.368121442125236
S0297,297,Thiago Costa,F,1987-01-24,37.935660506502394,PR,Curitiba,Sul,1933.46,2020-05-02,4,2023-10-28,2024-12-31,active,true,false,799.8,2,2023-10-28,2024-10-27,430,14.333333333333334,799.8,55.8
S0298,298,Felipe Oliveira,F,2023-03-05,1.8261464750171115,DF,Brasília,Centro-Oeste,9029.43,2020-03-12,2,2022-03-28,2022-06-13,cancelled,false,true,149.7,3,2022-03-28,2022-05-27,77,2.566666666666667,149.7,58.32467532467532
S0299,299,Igor Lima,M,1999-08-31,25.336071184120467,BA,Salvador,Nordeste,5232.07,2020-10-23,1,2022-07-08,2024-12-31,active,true,false,926.8999999999995,31,2022-07-08,2024-12-24,907,30.233333333333334,926.8999999999995,30.658213891951473
S0300,300,Bruno Ferreira,F,2019-01-16,5.9575633127994525,RJ,Rio de Janeiro,Sudeste,2189.63,2021-11-27,4,2023-03-30,2024-12-31,active,true,false,799.8,2,2023-03-30,2024-03-29,642,21.4,799.8,37.373831775700936
S0301,301,Sabrina Almeida,F,2023-09-11,1.3059548254620124,SP,São Paulo,Sudeste,2719.33,2020-08-01,2,2022-12-23,2024-07-03,cancelled,false,true,948.0999999999997,19,2022-12-23,2024-06-15,558,18.6,948.0999999999997,50.973118279569874
S0302,302,Luiz Pereira,M,1965-08-08,59.397672826830934,MG,Belo Horizonte,Sudeste,3822.37,2020-12-08,1,2023-06-08,2023-06-20,cancelled,false,true,29.9,1,2023-06-08,2023-06-08,12,0.4,29.9,74.74999999999999
S0303,303,Karina Araújo,F,2006-05-31,18.587268993839835,DF,Brasília,Centro-Oeste,5544.69,2020-09-16,1,2022-04-28,2024-12-31,active,true,false,986.6999999999995,33,2022-04-28,2024-12-13,978,32.6,986.6999999999995,30.266871165644154
S0304,304,Sabrina Costa,M,2012-08-07,12.399726214921287,DF,Brasília,Centro-Oeste,1957.59,2020-02-16,2,2023-07-20,2023-12-30,cancelled,false,true,299.4,6,2023-07-20,2023-12-17,163,5.433333333333334,299.4,55.1042944785276
S0305,305,Diego Carvalho,F,1977-07-30,47.422313483915126,SP,São Paulo,Sudeste,4095.65,2020-07-04,3,2023-02-28,2024-12-31,active,true,false,1039.2,8,2023-02-28,2024-11-19,672,22.4,1039.2,46.392857142857146
S0306,306,Vitória Almeida,M,1965-01-16,59.95619438740589,DF,Brasília,Centro-Oeste,3072.9,2021-10-18,1,2023-11-19,2024-02-05,cancelled,false,true,89.69999999999999,3,2023-11-19,2024-01-18,78,2.6,89.69999999999999,34.49999999999999
S0307,307,Sabrina Lima,M,2023-05-30,1.5906913073237507,DF,Brasília,Centro-Oeste,5896.26,2021-03-18,4,2024-05-06,2024-12-31,active,true,false,399.9,1,2024-05-06,2024-05-06,239,7.966666666666667,399.9,50.196652719665266
S0308,308,Gabriel Gomes,M,2015-04-22,9.69472963723477,PE,Recife,Nordeste,2305.53,2020-05-04,2,2022-12-26,2023-03-07,cancelled,false,true,149.7,3,2022-12-26,2023-02-24,71,2.3666666666666667,149.7,63.25352112676056
S0309,309,Diego Martins,F,2014-07-31,10.420260095824778,RS,Porto Alegre,Sul,1924.9,2021-07-30,4,2022-11-03,2024-12-31,active,true,false,1199.6999999999998,3,2022-11-03,2024-11-02,789,26.3,1199.6999999999998,45.61596958174904
S0310,310,Rafael Souza,M,1970-04-15,54.71321013004791,BA,Salvador,Nordeste,5590.67,2021-01-04,4,2023-04-03,2024-12-31,active,true,false,799.8,2,2023-04-03,2024-04-02,638,21.266666666666666,799.8,37.608150470219435
S0311,311,Felipe Araújo,F,2019-02-03,5.908281998631074,PR,Curitiba,Sul,5411.64,2020-11-27,1,2023-09-03,2024-12-31,active,true,false,508.29999999999984,17,2023-09-03,2024-12-26,485,16.166666666666668,508.29999999999984,31.44123711340205
S0312,312,Otávio Souza,F,2020-03-25,4.769336071184121,RJ,Rio de Janeiro,Sudeste,5184.87,2021-05-05,4,2022-12-21,2024-12-31,active,true,false,1199.6999999999998,3,2022-12-21,2024-12-20,741,24.7,1199.6999999999998,48.57085020242914
S0313,313,Rafael Pereira,M,1967-05-18,57.62354551676933,MG,Belo Horizonte,Sudeste,4106.56,2020-04-11,4,2023-05-18,2024-12-31,active,true,false,799.8,2,2023-05-18,2024-05-17,593,19.766666666666666,799.8,40.46205733558179
S0314,314,Carla Oliveira,F,2015-07-28,9.429158110882957,ES,Vitória,Sudeste,3870.96,2020-04-16,1,2023-03-23,2024-09-30,cancelled,false,true,568.0999999999998,19,2023-03-23,2024-09-13,557,18.566666666666666,568.0999999999998,30.597845601436255
S0315,315,Mariana Rodrigues,F,1970-02-13,54.88021902806297,PA,Belém,Norte,2170.51,2021-08-01,3,2022-04-29,2024-12-31,active,true,false,1428.9000000000003,11,2022-04-29,2024-10-15,977,32.56666666666667,1428.9000000000003,43.876151484135114
S0316,316,Paula Almeida,M,1982-12-03,42.078028747433265,MG,Belo Horizonte,Sudeste,5080.93,2021-12-19,1,2023-12-11,2024-01-28,cancelled,false,true,59.8,2,2023-12-11,2024-01-10,48,1.6,59.8,37.37499999999999
S0317,317,Thiago Ribeiro,F,2002-06-06,22.570841889117045,CE,Fortaleza,Nordeste,2288.63,2020-11-14,2,2023-11-05,2024-12-31,active,true,false,748.4999999999998,15,2023-11-05,2024-12-29,422,14.066666666666666,748.4999999999998,53.210900473933634
S0318,318,Vitória Pereira,M,1968-08-14,56.380561259411365,MG,Belo Horizonte,Sudeste,2895.45,2020-03-09,2,2022-08-20,2023-01-27,cancelled,false,true,299.4,6,2022-08-20,2023-01-17,160,5.333333333333333,299.4,56.137499999999996
S0319,319,Vitória Ribeiro,F,2017-12-04,7.0746064339493495,BA,Salvador,Nordeste,4492.24,2021-02-25,2,2024-05-07,2024-11-15,cancelled,false,true,349.29999999999995,7,2024-05-07,2024-11-03,192,6.4,349.29999999999995,54.57812499999999
S0320,320,Helena Gomes,M,2021-03-07,3.8193018480492813,DF,Brasília,Centro-Oeste,2570.83,2020-06-04,2,2023-01-13,2023-01-25,cancelled,false,true,49.9,1,2023-01-13,2023-01-13,12,0.4,49.9,124.74999999999999
S0321,321,Carla Almeida,M,2005-08-04,19.408624229979466,PR,Curitiba,Sul,3147.84,2020-12-24,4,2022-03-16,2023-03-22,cancelled,false,true,799.8,2,2022-03-16,2023-03-16,371,12.366666666666667,799.8,64.67385444743935
S0322,322,Luiz Lima,F,1982-09-25,42.26694045174538,DF,Brasília,Centro-Oeste,3825.34,2021-02-13,4,2023-06-05,2024-12-31,active,true,false,799.8,2,2023-06-05,2024-06-04,575,19.166666666666668,799.8,41.72869565217391
S0323,323,Otávio Costa,M,2010-09-28,14.258726899383984,PA,Belém,Norte,1995.06,2020-11-08,2,2024-03-27,2024-05-12,cancelled,false,true,99.8,2,2024-03-27,2024-04-26,46,1.5333333333333334,99.8,65.08695652173913
S0324,324,Helena Araújo,F,2002-03-18,22.78986995208761,AM,Manaus,Norte,3972.17,2020-11-03,4,2022-11-08,2024-12-31,active,true,false,1199.6999999999998,3,2022-11-08,2024-11-07,784,26.133333333333333,1199.6999999999998,45.906887755102034
S0325,325,Luiz Souza,M,1976-07-24,48.43805612594114,PR,Curitiba,Sul,7334.87,2020-04-10,2,2024-08-14,2024-12-31,active,true,false,249.5,5,2024-08-14,2024-12-12,139,4.633333333333334,249.5,53.848920863309345
